ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,pays_dividend,dividend_yield
SAH,2012,2012.4,19.482257935483872,0.71384519774684,0.002724912629718542,0.020290816912305148,0.5783872096774195,396519.3548387097,12.7,0.14,1.95,0,4.27,0.12,4,1,0.006159450326414109
SAH,2013,2013.1,23.329333383333335,0.9162539949954127,5.837593458184505e-4,0.015760929657110713,0.6540000333333336,363478.3333333333,13.06,0.14,2.01,0,3.97,0.08,4,1,0.003429159277099304
SAH,2013,2013.2,22.2184375,1.019237427750502,-7.500200119372695e-4,0.016593868100687744,0.6196875624999999,357385.9375,15.06,0.13,1.87,0,4.19,0.08,4,1,0.003600613229440639
SAH,2013,2013.3,22.994062593749998,0.825893918793328,0.0014527917495144643,0.015351800975888933,0.5984374218749999,334023.4375,14.15,0.14,2,0,3.96,0.08,4,1,0.0034791590078451277
SAH,2013,2013.4,23.3048438125,0.8365974209513442,7.34809998197223e-4,0.017485878041793333,0.5937497812500002,360184.375,14.76,0.14,1.95,0,3.97,0.08,4,1,0.0034327627614088737
SAH,2014,2014.1,22.973770475409836,0.7958017114254365,-0.0022005674847890675,0.01498399843712351,0.6191801475409833,352273.7704918033,13.93,0.12,1.75,0,3.79,34.08,5,1,1.4834308559179612
SAH,2014,2014.2,24.963809317460317,1.3990935205509805,0.0035348779192524984,0.013913100066693856,0.5860315714285711,336011.1111111111,13.49,0.15,2,35.35,3.7,34.08,5,1,1.36517626643477
SAH,2014,2014.3,24.9146875625,1.0601302661235865,-1.3280742907630541e-5,0.015288139983422733,0.579843921875,328025,12.21,0.13,1.8,0,3.57,34.08,5,1,1.367867845603452
SAH,2014,2014.4,25.249218796875,1.459671936952699,8.311676527767159e-4,0.019436428653312087,0.7023438593749998,316782.8125,13.7,0.14,1.93,46.1,3.75,34.08,5,1,1.3497447296950809
SAH,2015,2015.1,25.25393432786885,0.8467984069909185,-9.966099459722444e-4,0.01536889866917813,0.6296720000000002,231052.45901639343,13.28,0.13,1.76,39.03,3.65,0.1,4,1,0.0039597790467699725
SAH,2015,2015.2,24.151428603174605,0.47391257875758314,-3.4174139137093144e-4,0.010590208095735165,0.47222219047619063,290584.126984127,14.55,0.12,1.65,0,3.78,0.1,4,1,0.00414054181402981
SAH,2015,2015.3,22.338125109375,1.1826805647320247,-0.0019186291375878767,0.013378713652026442,0.5226562187499999,302501.5625,12.09,0.1,1.38,0,3.75,0.1,4,1,0.004476651442785205
SAH,2015,2015.4,23.33750003125,1.1631333888076931,0.003856462781539348,0.03064990626877043,0.5934374687500004,291842.1875,12.54,0.11,1.46,0,3.89,0.1,4,1,0.0042849491104914985
SAH,2016,2016.1,18.317868836065575,1.4460971755417082,-0.0024583633128116462,0.025671749152302088,0.6865573606557377,523395.08196721313,9.97,0.09,1.2,0,4.15,0.2,4,1,0.010918300692612517
SAH,2016,2016.2,17.295781203125,0.6499567528008573,6.894823483766775e-4,0.02908256586726647,0.6014062656250001,383303.125,8.26,0.08,1.09,0,4.2,0.2,4,1,0.01156351353264483
SAH,2016,2016.3,17.67953121875,0.7126554974363399,3.7789442066681327e-4,0.01762314769278139,0.4428125000000001,310731.25,9.7,0.09,1.16,0,4,0.2,4,1,0.011312517143434795
SAH,2016,2016.4,20.32238092063492,2.0925834821543754,0.002947879343432386,0.021163646300352827,0.6336506507936508,255292.0634920635,10.63,0.1,1.34,86.97,4.02,0.2,4,1,0.009841366559413528
SAH,2017,2017.1,22.32580635483871,1.460174731219017,-0.0016727168585419286,0.021867327355157083,0.7737095806451614,264401.6129032258,11.06,0.09,1.18,0,4,0.2,4,1,0.008958243067294798
SAH,2017,2017.2,19.06190484126984,0.6813597838093679,-6.689002870344118e-4,0.021892491071216515,0.6680953174603177,267533.3333333333,12.42,0.09,1.14,0,4.11,0.2,4,1,0.010492130858139185
SAH,2017,2017.3,18.231746,1.165128437911834,0.0010529254812453883,0.022717495721795992,0.6204760634920633,278349.20634920633,12.72,0.09,1.16,0,4,0.2,4,1,0.010969876390335845
SAH,2017,2017.4,20.35571415873016,0.8129648491448467,-6.5090549820157e-4,0.022942806845791208,0.673650761904762,251430.15873015873,8.32,0.08,0.97,0,3.85,0.2,4,1,0.009825250956092052
SAH,2018,2018.1,20.185245918032788,1.2248246285421887,-2.477465165875935e-4,0.024994139874925558,0.8065572786885247,306221.31147540984,8.74,0.08,1.01,0,3.93,0.24,4,1,0.011889872482831257
SAH,2018,2018.2,20.85859384375,1.292762402422569,6.688121898769837e-4,0.02249384299143282,0.6642187187500002,177710.9375,9.01,0.09,1.08,0,3.71,0.24,4,1,0.011506048863975209
SAH,2018,2018.3,20.677777793650794,1.097238950020094,0.001070970372593232,0.0222552504496656,0.6311108888888891,186711.11111111112,8.85,0.08,0.99,0,3.61,0.24,4,1,0.011606663075453548
SAH,2018,2018.4,16.617619174603174,1.8881983553849433,-0.005149908638265337,0.024238631549491182,0.6765078730158731,199419.04761904763,11.11,0.06,0.69,0,3.61,0.24,4,1,0.01444250211045838
SAH,2019,2019.1,15.00344262295082,0.6435393933705007,0.002901184548705275,0.024664386971241462,0.5249180327868853,214693.44262295082,6.48,0.06,0.73,0,3.86,0.4,4,1,0.026660547852405462
SAH,2019,2019.2,19.255714238095237,2.8307553666806067,0.0044357262196109744,0.02904510043528508,0.713650777777778,264812.6984126984,9.34,0.1,1.13,0,3.7,0.4,4,1,0.020773054432260196
SAH,2019,2019.3,27.0314061875,2.4953191847517724,0.0036284502844991895,0.022446306209486247,0.9631250625,293667.1875,11.19,0.13,1.48,0,3.56,0.4,4,1,0.014797602360212029
SAH,2019,2019.4,31.630937499999998,1.8219279116036255,-0.0024453409941564965,0.020040491944621486,1.0910937187499998,324718.75,9.29,0.13,1.4,23.78,3.31,0.4,4,1,0.01264584712356376
SAH,2020,2020.1,26.082741887096773,7.397408732867584,-0.005734501095755505,0.05870818281220081,1.5088709354838712,473812.9032258064,0,0.06,0.78,5.06,4.51,0.30000000000000004,3,1,0.01150185825165916
SAH,2020,2020.2,23.039841174603175,6.334995826526647,0.007638360024300114,0.04932520508054884,1.737301507936508,488239.68253968254,0,0.14,1.83,4.21,3.83,0.30000000000000004,3,1,0.013020923092590158
SAH,2020,2020.3,40.570624921875,3.1530613001717414,3.0101332046548335e-4,0.030105844347461105,1.89999996875,400671.875,0,0.18,2.18,5.1,3.53,0.30000000000000004,3,1,0.007394512669639581
SAH,2020,2020.4,41.04529417647059,2.2365207504360134,-0.002318425457938697,0.03258692280549756,2.0164712156862743,261513.72549019608,0,0.18,2.22,5.18,NA,0.30000000000000004,3,1,0.0073089986567078
VRM,2020,2020.4,41.217647098039215,6.04362894816774,-0.008324371866035836,0.039083178830708123,2.463411784313725,2127456.862745098,Inf,Inf,3.8,Inf,NA,0,0,0,0
